0.000174569, 3.41254, 3.14981, 2.32984, 1.55444, 1.00416, 0.651484, 0.432406, 0.296183, 0.210192, 0.154529, 0.117558, 0.0922945, 0.0745219, 0.061655, 0.0521509, 0.0449383, 0.0393656, 0.0349615, 0.0314329, 0.0285494, 0.0261643, 0.0241713, 0.0224778, 0.0210274, 0.0197774, 0.0186834, 0.0177215, 0.0168727, 0.0161127, 0.0154307, 0.0148151, 0.0142566, 0.0137499, 0.0132834
0.000248682, 5.36087, 4.94186, 3.59405, 2.34485, 1.48719, 0.952704, 0.627238, 0.427482, 0.302374, 0.221814, 0.168533, 0.132146, 0.106596, 0.0881423, 0.0745247, 0.0641979, 0.056223, 0.0499231, 0.0448673, 0.0407446, 0.0373428, 0.0344863, 0.0320658, 0.0299993, 0.0282074, 0.0266446, 0.0252757, 0.0240589, 0.0229738, 0.0220003, 0.0211217, 0.0203285, 0.0196018, 0.0189361
0.00034842, 8.26083, 7.63343, 5.56724, 3.55486, 2.19993, 1.38458, 0.901085, 0.609657, 0.42917, 0.313958, 0.238004, 0.186352, 0.150167, 0.124107, 0.104874, 0.0903038, 0.079043, 0.0701817, 0.0630459, 0.0572402, 0.0524397, 0.0484287, 0.0450216, 0.0421051, 0.0395843, 0.037394, 0.0354622, 0.0337518, 0.0322332, 0.0308651, 0.0296309, 0.0285114, 0.0274959, 0.0265612
0.000480487, 11.5234, 10.7348, 8.30088, 5.40086, 3.26629, 2.00749, 1.2862, 0.86131, 0.602527, 0.438867, 0.331696, 0.259213, 0.208595, 0.172224, 0.145395, 0.125151, 0.109496, 0.0971665, 0.0872768, 0.0792326, 0.0725671, 0.066986, 0.0622585, 0.058224, 0.0547279, 0.0516811, 0.049004, 0.0466347, 0.0445317, 0.0426378, 0.0409296, 0.0393804, 0.0379687, 0.0366761
0.00065269, 14.2027, 13.3243, 11.0782, 7.9089, 4.8635, 2.9183, 1.83031, 1.20899, 0.838102, 0.60691, 0.456991, 0.356209, 0.286061, 0.23587, 0.198929, 0.171105, 0.149615, 0.132704, 0.119148, 0.108103, 0.098992, 0.0913468, 0.0848736, 0.0793362, 0.0745538, 0.070401, 0.0667418, 0.0635045, 0.060621, 0.058036, 0.0557051, 0.0536018, 0.0516761, 0.0499136
0.000873937, 16.2077, 15.2664, 13.2813, 10.4643, 7.06713, 4.25798, 2.60776, 1.69104, 1.15809, 0.832124, 0.623442, 0.484176, 0.387882, 0.319264, 0.268913, 0.231025, 0.201856, 0.178928, 0.160561, 0.145602, 0.133242, 0.122921, 0.114164, 0.106676, 0.100213, 0.0945864, 0.0896482, 0.0852979, 0.0814098, 0.0779262, 0.0747865, 0.0719416, 0.0693503, 0.0669792
0.00115424, 17.7371, 16.7434, 14.9445, 12.5233, 9.45957, 6.14233, 3.72999, 2.36562, 1.59429, 1.13373, 0.843546, 0.651985, 0.520646, 0.427555, 0.359438, 0.308401, 0.269195, 0.238425, 0.213799, 0.193752, 0.177193, 0.163374, 0.151655, 0.141641, 0.133004, 0.125491, 0.118902, 0.11308, 0.107901, 0.103282, 0.0991042, 0.09532, 0.091875, 0.0887241
0.00150465, 18.9419, 17.9065, 16.2299, 14.0957, 11.4861, 8.36042, 5.32148, 3.32176, 2.19508, 1.53939, 1.13468, 0.871724, 0.693034, 0.567284, 0.47585, 0.407608, 0.355334, 0.314388, 0.281657, 0.25503, 0.233048, 0.214671, 0.199137, 0.185876, 0.174449, 0.164518, 0.155817, 0.148137, 0.14131, 0.135203, 0.129706, 0.124753, 0.120225, 0.116086
0.00193713, 19.9188, 18.8495, 17.2549, 15.3193, 13.0604, 10.3908, 7.33114, 4.67408, 3.03174, 2.08919, 1.5212, 1.15914, 0.916432, 0.74703, 0.624828, 0.533962, 0.464717, 0.410612, 0.367353, 0.332263, 0.303314, 0.279132, 0.258711, 0.241297, 0.22631, 0.213301, 0.201919, 0.191884, 0.182973, 0.175009, 0.167848, 0.161372, 0.155484, 0.150132
0.00246447, 20.7321, 19.6322, 18.0957, 16.2998, 14.2888, 12.0137, 9.34763, 6.46225, 4.20464, 2.84453, 2.03975, 1.53735, 1.20608, 0.97808, 0.814859, 0.694429, 0.603089, 0.531843, 0.475186, 0.429108, 0.391212, 0.359589, 0.332918, 0.310206, 0.290691, 0.273729, 0.258958, 0.245954, 0.234425, 0.224133, 0.214888, 0.206574, 0.198987, 0.192062
0.00310004, 21.4211, 20.2954, 18.8005, 17.1065, 15.2749, 13.2871, 11.0371, 8.42162, 5.79344, 3.89494, 2.74393, 2.03941, 1.58433, 1.2759, 1.05781, 0.89805, 0.777624, 0.68423, 0.610029, 0.550001, 0.500494, 0.459334, 0.424678, 0.395146, 0.369893, 0.348051, 0.329009, 0.312277, 0.297467, 0.284267, 0.272429, 0.261748, 0.252057, 0.24322
0.00385765, 22.0137, 20.8651, 19.4014, 17.7843, 16.0846, 14.3091, 12.3791, 10.1708, 7.66376, 5.33169, 3.71573, 2.71713, 2.08381, 1.66294, 1.36933, 1.15708, 0.998133, 0.875728, 0.778796, 0.70041, 0.636006, 0.582564, 0.537564, 0.499504, 0.466866, 0.438794, 0.414379, 0.392975, 0.374071, 0.357192, 0.34214, 0.328581, 0.316296, 0.305108
0.00475124, 22.529, 21.3609, 19.9212, 18.3639, 16.765, 15.1461, 13.4553, 11.5884, 9.44913, 7.11126, 5.0552, 3.64874, 2.75555, 2.17221, 1.77364, 1.48886, 1.27833, 1.11711, 0.990009, 0.887706, 0.80387, 0.734343, 0.676108, 0.626899, 0.585059, 0.548986, 0.517807, 0.490552, 0.466544, 0.445159, 0.42613, 0.409021, 0.393547, 0.379475
0.00579468, 22.982, 21.7964, 20.3756, 18.8662, 17.347, 15.8486, 14.3352, 12.7281, 10.9401, 8.92015, 6.77062, 4.94037, 3.68005, 2.85811, 2.30685, 1.92012, 1.63766, 1.42367, 1.25621, 1.12175, 1.01198, 0.921467, 0.845977, 0.78246, 0.728557, 0.682401, 0.642664, 0.607946, 0.577568, 0.550688, 0.526647, 0.505169, 0.485784, 0.468189
0.00700139, 23.383, 22.1823, 20.7766, 19.3062, 17.8514, 16.4483, 15.071, 13.6585, 12.1474, 10.4792, 8.60596, 6.63899, 4.97311, 3.80925, 3.02989, 2.49304, 2.10737, 1.81914, 1.5954, 1.41681, 1.2718, 1.15292, 1.05436, 0.97211, 0.902702, 0.843599, 0.792822, 0.748795, 0.710427, 0.676489, 0.646453, 0.619484, 0.595306, 0.573409
0.00838429, 23.7407, 22.5266, 21.133, 19.695, 18.2934, 16.9682, 15.6982, 14.4338, 13.1322, 11.7547, 10.2334, 8.52073, 6.71422, 5.16568, 4.04963, 3.28246, 2.7408, 2.34218, 2.03578, 1.79419, 1.5997, 1.44162, 1.31168, 1.20414, 1.1141, 1.03816, 0.973341, 0.917465, 0.868863, 0.826209, 0.788614, 0.754972, 0.724903, 0.697744
0.0099553, 24.0616, 22.8353, 21.4519, 20.041, 18.6842, 17.4237, 16.2412, 15.0933, 13.9514, 12.797, 11.5763, 10.2205, 8.68521, 7.03858, 5.5534, 4.43472, 3.64014, 3.0637, 2.62812, 2.28917, 2.02107, 1.8065, 1.63243, 1.49008, 1.37218, 1.2737, 1.19034, 1.11921, 1.05774, 1.00409, 0.956875, 0.915115, 0.877632, 0.844024
0.0117251, 24.3508, 23.1137, 21.7386, 20.3508, 19.0323, 17.8265, 16.7168, 15.6631, 14.6462, 13.662, 12.6759, 11.6303, 10.4677, 9.16565, 7.7017, 6.24128, 5.03712, 4.14048, 3.47392, 2.96908, 2.58128, 2.27833, 2.0386, 1.84609, 1.68946, 1.5606, 1.45251, 1.36115, 1.28305, 1.21539, 1.156, 1.10393, 1.0574, 1.01568
0.0137033, 24.6126, 23.3656, 21.9975, 20.6299, 19.3443, 18.1856, 17.1373, 16.162, 15.2459, 14.3949, 13.5868, 12.7814, 11.9403, 11.0463, 10.0692, 8.9111, 7.49311, 6.02141, 4.83883, 3.98536, 3.3692, 2.9137, 2.56732, 2.29872, 2.0853, 1.913, 1.77102, 1.65282, 1.5526, 1.46654, 1.39181, 1.32648, 1.26866, 1.21704
0.0158975, 24.8505, 23.5944, 22.2324, 20.882, 19.6253, 18.5076, 17.5125, 16.6029, 15.7707, 15.0272, 14.3584, 13.7325, 13.1351, 12.5768, 12.0477, 11.5385, 10.9546, 9.89246, 7.82338, 5.83806, 4.61689, 3.83261, 3.28935, 2.89155, 2.58951, 2.35298, 2.16279, 2.00684, 1.87678, 1.76641, 1.67176, 1.58969, 1.5173, 1.45329
0.0183138, 25.0671, 23.803, 22.446, 21.111, 19.8798, 18.7981, 17.8489, 16.996, 16.2347, 15.5802, 15.0234, 14.5374, 14.1207, 13.8031, 13.609, 13.5507, 13.5875, 13.4645, 12.7733, 10.7826, 7.32362, 5.38571, 4.36355, 3.71226, 3.25501, 2.91505, 2.65219, 2.44198, 2.27004, 2.12706, 2.00567, 1.90146, 1.81064, 1.73091
0.0209564, 25.2651, 23.9935, 22.641, 21.3194, 20.1109, 19.0614, 18.1527, 17.3491, 16.6483, 16.0696, 15.6062, 15.232, 14.9531, 14.813, 14.8427, 15.0656, 15.4312, 15.6618, 15.3764, 14.3903, 12.5694, 9.17076, 6.29449, 4.96483, 4.18713, 3.66227, 3.2798, 2.98679, 2.75457, 2.56506, 2.40719, 2.27344, 2.15814, 2.05782
0.0238276, 25.4464, 24.1679, 22.8193, 21.5098, 20.3215, 19.3008, 18.4283, 17.6676, 17.0197, 16.5064, 16.1214, 15.8391, 15.6714, 15.6655, 15.8544, 16.2549, 16.7853, 17.1427, 17.0119, 16.2851, 15.0429, 13.2208, 10.3831, 7.27385, 5.63226, 4.71672, 4.11759, 3.68769, 3.36163, 3.10423, 2.89498, 2.72034, 2.57267, 2.44524
0.0269275, 25.6128, 24.3279, 22.9827, 21.6841, 20.5141, 19.5194, 18.6789, 17.9568, 17.3556, 16.899, 16.582, 16.3775, 16.3006, 16.4016, 16.7113, 17.2301, 17.8534, 18.258, 18.1738, 17.574, 16.5221, 15.1757, 13.3818, 10.9413, 8.16331, 6.34363, 5.30072, 4.62423, 4.14378, 3.78113, 3.49564, 3.26377, 3.07072, 2.90732
0.0302545, 25.7656, 24.475, 23.1328, 21.844, 20.6905, 19.7192, 18.908, 18.22, 17.6603, 17.2541, 16.9965, 16.858, 16.8577, 17.0458, 17.4494, 18.0546, 18.7329, 19.1501, 19.0773, 18.5313, 17.5996, 16.4524, 15.0505, 13.3333, 11.2055, 8.85748, 7.0601, 5.92853, 5.18194, 4.64946, 4.24834, 3.93207, 3.67567, 3.46197
0.0338049, 25.9064, 24.6104, 23.2708, 21.9908, 20.8526, 19.9026, 19.1179, 18.4608, 17.9384, 17.5769, 17.3718, 17.291, 17.3555, 17.617, 18.0959, 18.7649, 19.4744, 19.8899, 19.8146, 19.2965, 18.4383, 17.4036, 16.2018, 14.815, 13.2104, 11.3493, 9.3837, 7.73612, 6.58149, 5.78284, 5.20427, 4.76367, 4.41564, 4.13206
0.037573, 26.0361, 24.7352, 23.398, 22.126, 21.0016, 20.0714, 19.3108, 18.6816, 18.1926, 17.872, 17.7132, 17.6832, 17.8042, 18.1275, 18.6679, 19.3859, 20.1134, 20.5191, 20.4344, 19.9304, 19.1191, 18.159, 17.0774, 15.8778, 14.5543, 13.0812, 11.4601, 9.80047, 8.34648, 7.23179, 6.41203, 5.79752, 5.3232, 4.94367
0.0415515, 26.1559, 24.8503, 23.5153, 22.2506, 21.1392, 20.2269, 19.4881, 18.8844, 18.4261, 18.142, 18.0252, 18.0402, 18.2106, 18.5871, 19.1792, 19.9342, 20.6715, 21.0629, 20.9652, 20.4674, 19.6905, 18.7815, 17.7818, 16.7034, 15.5526, 14.3136, 12.9821, 11.5676, 10.157, 8.88813, 7.85291, 7.04397, 6.41344, 5.91347
0.0457313, 26.2664, 24.9567, 23.6236, 22.3657, 21.2658, 20.3704, 19.6517, 19.0713, 18.6408, 18.3906, 18.3118, 18.3664, 18.5799, 19.0039, 19.639, 20.4223, 21.1634, 21.5384, 21.4276, 20.9325, 20.1755, 19.3088, 18.368, 17.3747, 16.3407, 15.2588, 14.1228, 12.9268, 11.6935, 10.4803, 9.37287, 8.42929, 7.65619, 7.0267
0.0501021, 26.3687, 25.055, 23.7236, 22.4719, 21.383, 20.503, 19.803, 19.244, 18.839, 18.6198, 18.5751, 18.6661, 18.9185, 19.3832, 20.0547, 20.8607, 21.6014, 21.9583, 21.8337, 21.3392, 20.6013, 19.7631, 18.8677, 17.938, 16.9893, 16.0179, 15.0221, 13.9909, 12.9254, 11.8434, 10.7877, 9.81241, 8.9562, 8.22658
0.0546525, 26.4633, 25.1459, 23.8162, 22.5702, 21.4913, 20.6257, 19.943, 19.4038, 19.0224, 18.8311, 18.8183, 18.9414, 19.2287, 19.7292, 20.433, 21.257, 21.9934, 22.3333, 22.1949, 21.6983, 20.9705, 20.1607, 19.3004, 18.4199, 17.5369, 16.6501, 15.7586, 14.8513, 13.9253, 12.9773, 12.0212, 11.0898, 10.2177, 9.43199
0.0593689, 26.5509, 25.2301, 23.9018, 22.6611, 21.5916, 20.7394, 20.0728, 19.5517, 19.1921, 19.0269, 19.0427, 19.1952, 19.5139, 20.0474, 20.7782, 21.6154, 22.3463, 22.6689, 22.5172, 22.0187, 21.3035, 20.5105, 19.6789, 18.8399, 18.0097, 17.189, 16.3785, 15.5683, 14.7536, 13.9247, 13.0798, 12.2272, 11.3883, 10.59
0.0642373, 26.632, 25.3081, 23.9811, 22.7452, 21.6845, 20.8448, 20.1931, 19.6889, 19.3496, 19.2085, 19.2509, 19.4303, 19.7767, 20.3389, 21.0941, 21.942, 22.6661, 22.9717, 22.8073, 22.3059, 21.5969, 20.8232, 20.0146, 19.2098, 18.4228, 17.6553, 16.9104, 16.1794, 15.4569, 14.7299, 13.9901, 13.2322, 12.4585, 11.6813
0.0692438, 26.7072, 25.3803, 24.0545, 22.8232, 21.7707, 20.9428, 20.3048, 19.8159, 19.4954, 19.3768, 19.4442, 19.6476, 20.0203, 20.6085, 21.3841, 22.2396, 22.9566, 23.2453, 23.0693, 22.5646, 21.8632, 21.1029, 20.3139, 19.5372, 18.7871, 18.0645, 17.3744, 16.7085, 16.0632, 15.4239, 14.78, 14.1189, 13.428, 12.7034
0.0743734, 26.7769, 25.4473, 24.1226, 22.8955, 21.8506, 21.0336, 20.4086, 19.9345, 19.6311, 19.5335, 19.6233, 19.8496, 20.2453, 20.8572, 21.6508, 22.5132, 23.2213, 23.4948, 23.3069, 22.7987, 22.1035, 21.3545, 20.5836, 19.8314, 19.1113, 18.4275, 17.7835, 17.1731, 16.5915, 16.0296, 15.4712, 14.9024, 14.3056, 13.6556
0.0796094, 26.8415, 25.5093, 24.1857, 22.9626, 21.9249, 21.1181, 20.5051, 20.0443, 19.7575, 19.6795, 19.7902, 20.0368, 20.4545, 21.0878, 21.8968, 22.7633, 23.4633, 23.722, 23.5237, 23.0122, 22.3245, 21.5821, 20.8269, 20.0955, 19.4026, 18.7514, 18.1478, 17.5838, 17.0595, 16.5619, 16.0812, 15.598, 15.0935, 14.5342
0.0849374, 26.9015, 25.5669, 24.2442, 23.0248, 21.9938, 21.1967, 20.5949, 20.1471, 19.8753, 19.8156, 19.9459, 20.2113, 20.6482, 21.3011, 22.1239, 22.9944, 23.6851, 23.9296, 23.7213, 23.207, 22.5224, 21.7888, 21.0475, 20.3349, 19.6659, 19.0433, 18.474, 17.9517, 17.4752, 17.0351, 16.6216, 16.2168, 15.8018, 15.3357
0.0903413, 26.9572, 25.6203, 24.2985, 23.0825, 22.0578, 21.2698, 20.6788, 20.2427, 19.9851, 19.9425, 20.091, 20.374, 20.8289, 21.499, 22.3348, 23.2071, 23.8888, 24.1204, 23.9026, 23.3841, 22.7058, 21.9772, 21.2484, 20.5519, 19.9042, 19.3071, 18.7678, 18.2813, 17.848, 17.4583, 17.103, 16.7693, 16.4345, 16.061
0.0958052, 27.0089, 25.6699, 24.3489, 23.1361, 22.1173, 21.3378, 20.7566, 20.3314, 20.0876, 20.061, 20.2259, 20.5257, 20.9966, 21.6834, 22.5298, 23.4034, 24.0769, 24.2954, 24.0686, 23.5472, 22.8709, 22.1509, 21.4318, 20.7503, 20.1209, 19.5467, 19.0347, 18.5806, 18.1848, 17.8393, 17.5361, 17.2632, 17.0004, 16.7096
0.101314, 27.0568, 25.7158, 24.3956, 23.1859, 22.1727, 21.4011, 20.8295, 20.4146, 20.1832, 20.1717, 20.3523, 20.6667, 21.1534, 21.8552, 22.7106, 23.5855, 24.2499, 24.4568, 24.2215, 23.697, 23.0249, 22.3088, 21.5998, 20.9318, 20.3194, 19.7651, 19.2775, 18.8515, 18.4896, 18.1829, 17.9268, 17.7065, 17.5079, 17.2883
0.106853, 27.1014, 25.7585, 24.439, 23.2321, 22.2242, 21.4603, 20.8973, 20.4922, 20.2726, 20.2752, 20.4705, 20.7988, 21.2998, 22.0148, 22.8792, 23.7538, 24.4102, 24.6054, 24.3626, 23.8349, 23.1641, 22.4539, 21.7548, 21.0984, 20.5014, 19.9656, 19.4993, 19.0992, 18.7667, 18.4967, 18.2798, 18.1079, 17.9629, 17.8048
0.112407, 27.1427, 25.7981, 24.4793, 23.2751, 22.272, 21.5153, 20.9606, 20.5647, 20.3565, 20.372, 20.5811, 20.9223, 21.4366, 22.1639, 23.0362, 23.9104, 24.5581, 24.7429, 24.4929, 23.962, 23.2946, 22.5888, 21.8968, 21.2516, 20.668, 20.1497, 19.7025, 19.3258, 19.0205, 18.7801, 18.6009, 18.4703, 18.3721, 18.2671
0.117963, 27.1812, 25.8349, 24.5167, 23.315, 22.3167, 21.5666, 21.0195, 20.6323, 20.4344, 20.4627, 20.6846, 21.0379, 21.5638, 22.3033, 23.1819, 24.056, 24.6956, 24.8703, 24.6133, 24.0808, 23.4152, 22.712, 22.0278, 21.3934, 20.8225, 20.3185, 19.89, 19.5337, 19.2531, 19.0409, 18.8933, 18.7983, 18.7417, 18.681
